reg,id,data,categoria_forze_armate,categoria_personale_scolastico,prima_dose,seconda_dose,giornaliere,scorte_consegnate,totale_scorte,cumulative,cumulative_prime,cumulative_seconde,perc_scorte,pop,cumul_1000ab,cumul_prime_1000ab,cumul_seconde_1000ab,pc_seconde_dosi,giornaliere_5ma,prime_dosi_5ma,seconde_dosi_5ma,giornaliere_1000ab,giornaliere_1000ab_5ma,prime_dosi_1000ab,prime_dosi_1000ab_5ma,seconde_dosi_1000ab,seconde_dosi_1000ab_5ma,scorte_disponibili,scorte_disp_1000ab,attesa_seconda_dose,aumento_giorn,pc_seconde_dosi_5ma,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,tamponi,ingressi_terapia_intensiva,nuovi_ospedalizzati,area,giorno,settimana
P.A. Trento,958.0,2021-01-18,0.0,0.0,586.0,54.0,640.0,0.0,15700.0,11616.0,11562.0,54.0,73.98726114649682,545425.0,21.297153595819776,21.19814823302929,0.09900536279048448,8.4375,499.4,488.6,10.8,1.173396892331668,0.9156162625475546,1.173396892331668,0.9156162625475546,0.09900536279048448,0.019801072558096898,4084.0,7.4877389191914565,11508.0,1.549800796812749,1.6875,287,46,333,2030,2363,21690,1076,487395,2.0,1.0,PAT,0,4
P.A. Trento,959.0,2021-01-19,0.0,0.0,403.0,0.0,403.0,0.0,15700.0,12019.0,11965.0,54.0,76.55414012738854,545425.0,22.03602695145987,21.937021588669385,0.09900536279048448,0.0,440.8,430.0,10.8,0.7388733556400972,0.8081771095934364,0.7388733556400972,0.8081771095934364,0.0,0.019801072558096898,3681.0,6.748865563551359,11911.0,-0.37031250000000004,1.6875,271,46,317,1771,2088,22103,1081,490433,2.0,-16.0,PAT,1,4
P.A. Trento,960.0,2021-01-20,0.0,0.0,276.0,12.0,288.0,2340.0,18040.0,12307.0,12241.0,66.0,68.22062084257206,545425.0,22.56405555300912,22.443048998487416,0.12100655452170325,4.166666666666666,380.0,366.8,13.2,0.5280286015492506,0.6967044048219279,0.5280286015492506,0.6967044048219279,0.022001191731218773,0.02420131090434065,5733.0,10.51106934958977,12175.0,-0.2853598014888338,2.520833333333333,255,42,297,1789,2086,22379,1085,494383,2.0,-20.0,PAT,2,4
P.A. Trento,961.0,2021-01-21,0.0,0.0,227.0,122.0,349.0,0.0,18040.0,12656.0,12468.0,188.0,70.15521064301552,545425.0,23.203923545858736,22.859238208736308,0.3446853371224275,34.95702005730659,386.2,348.6,37.6,0.6398679928496127,0.7080716872163909,0.6398679928496127,0.7080716872163909,0.2236787826007242,0.0689370674244855,5384.0,9.871201356740157,12280.0,0.21180555555555558,9.512237344794652,236,43,279,1727,2006,22616,1092,498378,3.0,-18.0,PAT,3,4
P.A. Trento,962.0,2021-01-22,0.0,3.0,316.0,1312.0,1628.0,0.0,18040.0,14284.0,12784.0,1500.0,79.17960088691795,545425.0,26.188751890727413,23.438602924325068,2.7501489664023464,80.5896805896806,661.6,361.6,300.0,2.98482834486868,1.2129990374478619,2.98482834486868,1.2129990374478619,2.4054636292799194,0.5500297932804694,3756.0,6.886373011871476,11284.0,3.6647564469914036,25.630173462730774,219,41,260,1785,2045,22755,1093,502258,1.0,-19.0,PAT,4,4
P.A. Trento,963.0,2021-01-23,0.0,0.0,384.0,186.0,570.0,0.0,18040.0,14854.0,13168.0,1686.0,82.33924611973393,545425.0,27.233808497960307,24.14264105972407,3.091167438236238,32.631578947368425,647.6,321.2,326.4,1.0450566072328917,1.1873309804281067,1.0450566072328917,1.1873309804281067,0.341018471833891,0.5984324150891507,3186.0,5.841316404638585,11482.0,-0.6498771498771498,30.46898925220446,203,43,246,1801,2047,22940,1099,506297,3.0,-14.0,PAT,5,4
P.A. Trento,964.0,2021-01-24,0.0,0.0,222.0,323.0,545.0,0.0,18040.0,15399.0,13390.0,2009.0,85.36031042128603,545425.0,28.233029289086492,24.549663106751616,3.6833661823348764,59.26605504587156,676.0,285.0,391.0,0.9992207911261859,1.2394004675253243,0.9992207911261859,1.2394004675253243,0.5921987440986387,0.7168721639088783,2641.0,4.842095613512399,11381.0,-0.04385964912280704,42.32220026137877,207,43,250,1858,2108,22978,1131,508616,0.0,4.0,PAT,6,4
P.A. Trento,965.0,2021-01-25,0.0,0.0,23.0,751.0,774.0,0.0,18040.0,16173.0,13413.0,2760.0,89.65077605321508,545425.0,29.652106155750104,24.591832057569786,5.060274098180318,97.02842377260981,773.2,234.4,538.8,1.4190768666636109,1.4176101205481964,1.4190768666636109,1.4176101205481964,1.3769079158454418,0.9878535087317228,1867.0,3.4230187468487876,10653.0,0.4201834862385321,60.894551682567396,215,41,256,1812,2068,23047,1134,509231,1.0,6.0,PAT,0,5
P.A. Trento,966.0,2021-01-26,0.0,0.0,25.0,472.0,497.0,0.0,18040.0,16670.0,13438.0,3232.0,92.40576496674058,545425.0,30.563322179951417,24.63766787367649,5.925654306274923,94.96981891348088,802.8,194.0,608.8,0.911216024201311,1.471879726818536,0.911216024201311,1.471879726818536,0.8653802080946051,1.116193793830499,1370.0,2.511802722647477,10206.0,-0.3578811369509044,72.89711145380225,216,36,252,1767,2019,23246,1141,512273,1.0,-4.0,PAT,1,5
P.A. Trento,967.0,2021-01-27,0.0,0.0,73.0,661.0,734.0,7020.0,25060.0,17404.0,13511.0,3893.0,69.44932162809258,545425.0,31.909061740844297,24.771508456708073,7.1375532841362235,90.05449591280654,624.0,145.4,478.6,1.3457395608928817,1.1440619700233763,1.3457395608928817,1.1440619700233763,1.211898977861301,0.8774808635467755,7656.0,14.036760324517578,9618.0,0.476861167002012,74.79007451842745,201,35,236,1832,2068,23437,1143,515843,1.0,-16.0,PAT,2,5
P.A. Trento,968.0,2021-01-28,0.0,0.0,48.0,482.0,530.0,0.0,25060.0,17934.0,13559.0,4375.0,71.56424581005587,545425.0,32.88078104230646,24.859513223632945,8.021267818673511,90.9433962264151,616.0,78.2,537.8,0.9717193014621626,1.1293945088692303,0.9717193014621626,1.1293945088692303,0.8837145345372874,0.9860200760874547,7126.0,13.065041023055414,9184.0,-0.2779291553133515,86.45243797423677,191,34,225,1938,2163,23549,1143,519585,2.0,-11.0,PAT,3,5
P.A. Trento,969.0,2021-01-29,0.0,0.0,54.0,1295.0,1349.0,0.0,25060.0,19283.0,13613.0,5670.0,76.94732641660016,545425.0,35.354081679424304,24.95851858642343,10.39556309300087,95.99703484062269,776.8,44.6,732.2,2.473300637117844,1.424210478067562,2.473300637117844,1.424210478067562,2.374295274327359,1.342439382133199,5777.0,10.591740385937573,7943.0,1.5452830188679245,93.798633933187,187,34,221,2150,2371,23647,1144,523153,1.0,-4.0,PAT,4,5
P.A. Trento,970.0,2021-01-30,0.0,0.0,151.0,232.0,383.0,0.0,25060.0,19666.0,13764.0,5902.0,78.4756584197925,545425.0,36.05628638217903,25.235366915707935,10.820919466471102,60.574412532637076,698.6,70.2,628.4,0.7022047027547326,1.2808360452857865,0.7022047027547326,1.2808360452857865,0.42535637347022964,1.1521290736581564,5394.0,9.88953568318284,7862.0,-0.7160859896219423,86.50783168519247,173,35,208,2257,2465,23781,1146,526484,1.0,-13.0,PAT,5,5
P.A. Trento,971.0,2021-01-31,0.0,0.0,0.0,74.0,74.0,0.0,25060.0,19740.0,13764.0,5976.0,78.77094972067039,545425.0,36.191960397854885,25.235366915707935,10.95659348214695,100.0,614.0,65.2,548.8,0.1356740156758491,1.125727643580694,0.1356740156758491,1.125727643580694,0.1356740156758491,1.0061878351744054,5320.0,9.753861667506989,7788.0,-0.8067885117493473,87.51386790249629,178,35,213,2256,2469,23911,1147,528986,1.0,5.0,PAT,6,5
